id,customer_id,order_date,status,total_amount
2533,1110,2024-08-31,completed,694.19
2534,205,2024-01-10,completed,1164.12
2535,962,2023-06-12,completed,607.27
2536,1175,2023-09-04,refunded,502.48
2537,392,2023-06-12,completed,597.2
2538,599,2024-04-28,pending,365.5
2539,638,2023-08-02,completed,
2540,593,2024-04-05,completed,350.89
2541,348,2024-04-23,refunded,76.05
2542,1166,2024-11-17,completed,141.67
2543,1148,2023-09-28,shipped,746.69
2544,457,2024-12-02,refunded,303.39
2545,967,2023-10-20,completed,979.02
2546,478,2024-05-11,completed,559.2
2547,954,2024-04-27,completed,1037.76
2548,702,2024-08-20,completed,84.96
2549,565,2023-12-09,completed,348.6
2550,154,2024-08-01,completed,253.63
2551,786,2023-09-17,cancelled,2662.34
2552,386,2023-12-25,shipped,399.25
2553,261,2023-12-31,completed,139.49
2554,232,2024-05-29,completed,736.44
2555,1179,2024-03-27,shipped,234.08
2556,124,2023-02-27,cancelled,1113.92
2557,959,2024-08-13,completed,1244.91
2558,1040,2024-07-07,completed,255.88
2559,38,2023-03-18,cancelled,311.19
2560,708,2024-12-03,cancelled,686.71
2561,693,2024-04-27,cancelled,1136.89
2562,431,2023-03-04,completed,746.25
2563,801,2023-12-25,completed,399.79
2564,491,2024-09-02,completed,168.67
2565,528,2023-07-24,completed,1738.17
2566,518,2024-11-12,cancelled,759.49
2567,961,2023-11-02,completed,1988.2
2568,760,2023-06-15,shipped,840.08
2569,455,2023-09-18,cancelled,1816.56
2570,1113,2024-01-19,refunded,286.87
2571,963,2024-05-17,shipped,305.97
2572,1120,2024-11-08,refunded,487.29
2573,877,2023-05-23,Completed,266.93
2574,470,2024-12-01,completed,117.21
2575,928,2024-01-21,completed,334.39
2576,396,2023-04-04,refunded,831.52
2577,326,2024-11-07,cancelled,189.39
2578,542,2023-09-12,completed,210.5
2579,1164,2024-03-29,completed,352.93
2580,682,2024-05-24,completed,240.72
2581,461,2023-01-10,Completed,370.1
2582,555,2023-06-11,cancelled,516.36
2583,350,2024-05-16,completed,202.2
2584,791,2023-08-26,PENDING,359.89
2585,421,2023-01-07,completed,553.36
2586,666,2023-01-18,completed,276.59
2587,444,2024-08-26,completed,168.61
2588,385,2023-04-23,refunded,
2589,1165,2023-03-15,Completed,418.59
2590,415,2024-02-15,completed,110.55
2591,85,2023-03-28,completed,840.69
2592,455,2024-04-21,cancelled,437.13
2593,639,2024-02-02,pending,296.45
2594,114,2024-04-18,pending,130.62
2595,367,2023-12-25,completed,764.72
2596,200,2024-07-22,cancelled,1253.48
2597,601,2024-04-15,completed,346.32
2598,868,2023-10-31,shipped,1873.02
2599,1163,2023-01-12,completed,533.43
2600,467,2023-07-19,completed,548.73
2601,1036,2023-04-06,refunded,1011.78
2602,258,2023-01-12,refunded,794.03
2603,937,2023-07-19,completed,188.16
2604,676,2023-05-31,completed,335.41
2605,910,2023-02-26,cancelled,1134.47
2606,907,2023-08-17,refunded,805.65
2607,639,2024-01-05,pending,1884.49
2608,309,2023-05-11,completed,717.95
2609,632,2023-07-19,completed,825.57
2610,993,2023-01-15,cancelled,294.16
2611,1165,2023-02-06,pending,1240.23
2612,1114,2023-04-25,pending,49.68
2613,218,2023-11-27,shipped,
2614,717,2024-05-01,completed,843.41
2615,126,2024-07-29,completed,683.33
2616,803,2024-04-04,pending,536.88
2617,1191,2024-03-26,completed,491.09
2618,64,2024-11-14,shipped,554.15
2619,788,2023-07-06,shipped,217.37
2620,1135,2024-08-05,cancelled,680.74
2621,1017,2024-11-14,completed,
2622,471,2024-02-19,pending,346.57
2623,125,2024-09-05,completed,194.77
2624,1109,2023-04-11,completed,3049.57
2625,1106,2024-10-03,completed,645.76
2626,695,2024-02-16,completed,157.51
2627,1175,2023-06-11,refunded,596.4
2628,6,2023-02-14,Cancelled ,1230.73
2629,740,2024-06-09,completed,675.15
2630,47,2023-11-11,pending,525.95
2631,1123,2023-08-15,completed,276.09
2632,817,2023-10-12,shipped,675.98
2633,1097,2024-12-24,cancelled,
2634,676,2023-11-09,completed,946.06
2635,100,2023-02-27,completed,629.53
2636,32,2023-07-24,completed,628.06
2637,403,2023-04-17,Completed,1371.64
2638,893,2024-05-15,refunded,1274.79
2639,182,2024-08-07,Completed,469.41
2640,1023,2024-09-05,completed,1777.3
2641,288,2024-04-07,completed,160.38
2642,596,2024-07-15,cancelled,650.74
2643,244,2023-11-01,completed,700.15
2644,559,2024-04-03,shipped,261.96
2645,543,2023-03-20,shipped,127.75
2646,7,2024-01-28,completed,267.23
2647,682,2024-02-11,completed,1073.51
2648,944,2023-01-23,completed,1095.5
2649,1124,2024-02-05,completed,902.92
2650,397,2024-06-11,shipped,301.67
2651,1057,2023-09-26,pending,1105.02
2652,1055,2024-02-02,completed,320.18
2653,1187,2023-07-28,completed,680.53
2654,448,2023-07-17,completed,551.51
2655,1022,2023-04-05,completed,404.68
2656,679,2023-08-28,pending,871.47
2657,70,2024-08-09,pending,997.22
2658,325,2024-11-13,PENDING,286.12
2659,807,2024-04-09,completed,576.84
2660,193,2024-03-31,completed,960.97
2661,522,2024-03-24,completed,23.97
2662,930,2023-12-14,refunded,748.42
2663,180,2023-11-05,shipped,975.14
2664,596,2024-03-29,cancelled,773.1
2665,258,2024-07-26,completed,800.15
2666,644,2023-10-30,completed,521.06
2667,289,2024-02-18,pending,928.51
2668,1159,2023-12-10,Completed,182.98
2669,93,2023-07-28, shipped,268.57
2670,1157,2023-07-31,completed,790.23
2671,951,2023-02-27,refunded,930.64
2672,1027,2023-11-18,completed,
2673,1022,2024-06-04,cancelled,1603.76
2674,226,2024-05-15,Completed,305.3
2675,1118,2024-12-20,completed,213.69
2676,714,2023-01-30,completed,1056.42
2677,1155,2024-07-09,completed,390.29
2678,1054,2024-08-03,refunded,537.51
2679,696,2023-11-15,cancelled,982.93
2680,450,2023-07-26,refunded,649.79
2681,141,2023-09-18,refunded,907.96
2682,122,2024-05-13,shipped,280.57
2683,468,2024-09-21,completed,706.5
2684,974,2024-04-14,cancelled,695.7
2685,607,2024-01-11,completed,1221.38
2686,579,2024-04-21,pending,1410.2
2687,294,2023-02-21,completed,383.22
2688,678,2024-03-19, shipped,237.77
2689,766,2023-01-31,completed,946.07
2690,1179,2024-12-01,completed,115.19
2691,876,2024-10-11,completed,993.1
2692,729,2024-01-07,completed,1047.43
2693,1093,2023-10-01,completed,358.34
2694,510,2024-06-18,completed,33.28
2695,1122,2024-04-10,completed,1125.28
2696,444,2024-05-29,completed,1477.31
2697,154,2024-01-12,completed,1409.93
2698,502,2023-06-22,pending,1441.08
2699,155,2023-02-23,completed,169.73
2700,143,2023-07-26,completed,590.05
2701,1058,2024-01-22,completed,692.43
2702,954,2023-11-06,completed,617.18
2703,266,2024-01-05,completed,914.64
2704,1006,2023-07-22,shipped,224.07
2705,83,2024-11-15,completed,111.64
2706,342,2023-09-25,completed,75.87
2707,848,2024-09-09,completed,1141.87
2708,365,2023-10-13,completed,167.77
2709,877,2023-11-20,completed,614.14
2710,1050,2024-03-16,shipped,344.39
2711,80,2023-07-12,completed,357.92
2712,29,2023-06-10,PENDING,
2713,1129,2023-10-04,Completed,371.23
2714,625,2024-08-10,completed,111.94
2715,608,2023-04-16,Completed,481.75
2716,557,2023-11-16,completed,285.99
2717,521,2024-05-05,Completed,273.44
2718,829,2024-05-30,pending,1765.39
2719,696,2023-11-14,pending,142.21
2720,197,2023-03-01,completed,463.64
2721,752,2023-01-12,completed,654.75
2722,802,2023-12-10,Cancelled ,
2723,137,2024-08-14,completed,202.24
2724,453,2023-01-21,completed,1360.37
2725,949,2024-10-09,cancelled,478.93
2726,743,2024-05-08,completed,493.06
2727,164,2023-01-06,completed,876.78
2728,49,2023-09-08,completed,1506.82
2729,698,2023-06-10,completed,368.8
2730,555,2024-11-23,completed,691.61
2731,1154,2024-02-09,shipped,622.77
2732,627,2023-08-25,completed,600.27
2733,1118,2023-07-22,completed,986.09
2734,258,2024-02-16,completed,303.98
2735,537,2023-01-04,pending,412.46
2736,168,2023-07-07,completed,115.44
2737,690,2023-05-01,shipped,827.82
2738,227,2024-03-28,completed,579.3
2739,591,2024-05-03,completed,1481.47
2740,413,2023-12-07,completed,
2741,223,2023-04-13,completed,1915.43
2742,117,2023-09-28,Completed,929.17
2743,615,2024-09-07,pending,900.67
2744,1137,2023-05-29,cancelled,337.28
2745,239,2023-04-30,pending,447.11
2746,486,2023-03-23,Completed,388.49
2747,270,2024-08-19,Completed,1303.78
2748,971,2023-03-29,shipped,96.2
2749,498,2024-02-29,completed,500.8
2750,1170,2024-12-30,pending,534.51
2751,295,2024-04-13,cancelled,377.14
2752,97,2023-10-28,completed,247.62
2753,700,2023-05-31,cancelled,45.79
2754,783,2023-01-02,cancelled,507.33
2755,1189,2023-04-24,completed,826.26
2756,1046,2024-11-26,Cancelled ,579.83
2757,1062,2023-04-15,completed,247.87
2758,762,2023-01-15,completed,538.83
2759,432,2024-08-18,Completed,1493.57
2760,515,2023-11-02,completed,315.79
2761,161,2023-09-18,Completed,645.52
2762,518,2024-06-07,refunded,714.94
2763,438,2024-01-17,completed,153.59
2764,44,2024-10-29,completed,430.28
2765,246,2023-12-08,shipped,434.44
2766,642,2024-06-04,completed,562.4
2767,444,2024-10-03,shipped,1273.97
2768,1193,2023-12-05,completed,191.01
2769,575,2023-07-27,refunded,1328.64
2770,1151,2024-12-12,shipped,871.38
2771,793,2023-06-15,completed,1950.81
2772,49,2023-01-29,completed,66.57
2773,245,2024-02-27,completed,2671.26
2774,847,2024-12-21,refunded,146.8
2775,655,2023-03-05,shipped,264.44
2776,363,2024-09-12,completed,266.64
2777,627,2024-08-29,completed,841.77
2778,1084,2024-11-09,cancelled,
2779,467,2023-11-04,completed,302.64
2780,55,2023-07-05,shipped,1717.78
2781,374,2024-01-09,PENDING,53.22
2782,1124,2023-04-14,completed,1110.95
2783,915,2024-09-07,completed,
2784,1005,2024-04-29,completed,297.92
2785,1094,2023-12-19,completed,330.6
2786,142,2024-01-12,refunded,423.85
2787,340,2024-06-03, shipped,269.89
2788,72,2024-01-17,cancelled,990.81
2789,6,2024-09-05,Completed,395.13
2790,1002,2024-11-05,completed,892.2
2791,1125,2024-11-24,shipped,335.2
2792,187,2024-03-28,completed,637.05
2793,867,2024-06-26,completed,636.84
2794,642,2023-08-16,completed,558.09
2795,84,2023-01-28, shipped,1357.44
2796,1099,2023-10-20,shipped,1451.07
2797,1046,2024-09-28,completed,954.16
2798,681,2023-04-08,cancelled,1175.56
2799,850,2024-02-03,completed,917.54
2800,477,2023-05-21,completed,371.88
2801,952,2023-11-10,Completed,491.68
2802,535,2023-04-15,pending,67.17
2803,1188,2024-06-20,completed,231.69
2804,76,2024-08-14,Completed,147.87
2805,207,2024-07-07,completed,295.55
2806,1163,2024-05-29,shipped,675.63
2807,347,2023-06-21,pending,360.46
2808,373,2024-01-23,completed,1024.61
2809,950,2023-03-18,refunded,240.31
2810,228,2023-10-01,completed,862.49
2811,617,2024-01-05,completed,220.81
2812,344,2024-05-03,completed,1292.22
2813,238,2023-03-12,shipped,239.83
2814,1158,2024-08-16,Completed,773.03
2815,240,2023-12-02,completed,303.13
2816,114,2024-10-05,completed,1600.87
2817,809,2024-01-21,completed,1556.05
2818,1041,2024-02-04,shipped,753.94
2819,153,2024-05-20,refunded,743.02
2820,850,2024-08-21,completed,971.73
2821,649,2023-04-26,shipped,852.04
2822,997,2024-01-09,completed,1065.37
2823,153,2023-01-22,completed,234.76
2824,1172,2023-12-13,completed,558.21
2825,743,2024-08-16,Refunded,323.25
2826,1011,2024-09-23,Completed,1539.89
2827,435,2023-07-26,pending,173.73
2828,1133,2023-10-10,completed,1725.67
2829,752,2024-02-07,pending,
2830,153,2023-10-17,completed,1076.94
2831,1108,2023-05-10,refunded,
2832,955,2023-08-11, shipped,159.2
2833,361,2023-10-22,completed,1498.65
2834,655,2024-01-14,shipped,804.18
2835,466,2024-11-03,completed,190.0
2836,653,2024-02-02,completed,509.14
2837,1159,2023-10-10,completed,478.97
2838,1079,2024-04-27,shipped,783.84
2839,259,2024-07-18,pending,233.77
2840,1167,2023-11-11,completed,185.76
2841,526,2023-12-24,cancelled,617.9
2842,846,2023-06-09,completed,246.85
2843,918,2024-09-23,completed,1530.69
2844,580,2024-09-24,completed,1005.28
2845,548,2023-05-08,completed,984.44
2846,548,2023-09-10,completed,65.21
2847,1036,2023-07-18,completed,370.24
2848,464,2024-11-04,completed,437.21
2849,336,2023-02-17,Completed,211.51
2850,434,2023-06-01,shipped,854.32
2851,234,2023-08-18,completed,772.88
2852,470,2024-02-13,pending,956.28
2853,137,2023-07-01,Completed,1159.34
2854,108,2024-01-27,completed,1118.72
2855,869,2024-06-29,completed,2821.0
2856,93,2024-08-27,PENDING,544.15
2857,682,2023-03-14,completed,473.11
2858,936,2023-04-12,completed,
2859,870,2023-03-11,cancelled,1304.85
2860,536,2024-10-26,pending,112.93
2861,233,2024-04-21,completed,279.44
2862,1117,2024-01-23,Completed,340.23
2863,1003,2024-07-31,completed,587.92
2864,735,2024-03-03,completed,372.06
2865,105,2023-06-21,pending,1172.11
2866,43,2024-01-08,completed,652.68
2867,379,2024-05-28,completed,504.41
2868,190,2023-01-27,completed,778.01
2869,1033,2024-03-18,completed,78.45
2870,247,2023-12-29,shipped,750.41
2871,340,2023-02-20,Completed,253.56
2872,1171,2023-07-12,completed,1028.78
2873,982,2023-11-24,completed,95.41
2874,263,2023-09-08,completed,816.27
2875,461,2023-07-31,completed,259.99
2876,619,2024-04-18,completed,1323.02
2877,798,2023-10-23, shipped,123.61
2878,1124,2023-12-30,pending,571.38
2879,1046,2024-08-05,refunded,924.66
2880,1173,2023-03-10,refunded,718.58
2881,49,2023-09-20,Completed,715.12
2882,284,2023-02-23,Completed,172.33
2883,676,2024-11-07,completed,161.08
2884,59,2023-05-16,shipped,694.71
2885,427,2024-08-21,completed,616.75
2886,185,2023-05-20,completed,221.32
2887,1120,2023-08-25,completed,209.39
2888,76,2024-03-20,completed,510.67
2889,179,2024-08-29,shipped,405.01
2890,235,2023-05-10,shipped,1905.28
2891,179,2023-06-05,completed,1377.49
2892,683,2024-10-05,cancelled,1002.3
2893,438,2023-08-24,completed,1494.79
2894,1095,2023-06-03,completed,319.01
2895,313,2024-06-26,completed,361.76
2896,645,2023-03-08,shipped,1242.37
2897,793,2024-09-24,completed,570.04
2898,752,2024-10-01,completed,
2899,956,2024-09-17,refunded,196.0
2900,243,2023-08-04,completed,1203.12
2901,609,2023-03-25,completed,844.94
2902,961,2023-11-07, shipped,444.44
2903,1036,2023-09-02,Refunded,364.07
2904,742,2024-12-01,shipped,1338.97
2905,783,2024-04-06,refunded,322.45
2906,1037,2024-11-20,completed,139.85
2907,750,2024-07-02,completed,1391.13
2908,1139,2024-06-05,pending,1410.37
2909,154,2023-03-23,completed,321.34
2910,418,2023-02-20,completed,2154.82
2911,135,2023-02-03,refunded,520.66
2912,109,2024-03-09,Completed,324.51
2913,567,2023-05-28,Completed,825.1
2914,272,2024-12-23,cancelled,167.95
2915,489,2023-04-07,cancelled,245.28
2916,526,2024-11-22,refunded,698.01
2917,746,2024-05-02,Cancelled ,607.77
2918,1135,2023-03-19,completed,1073.78
2919,1020,2023-02-12,cancelled,193.85
2920,454,2023-10-17,completed,1914.18
2921,391,2023-09-05,shipped,398.54
2922,925,2023-08-19,completed,591.08
2923,149,2024-01-21,pending,383.51
2924,649,2023-04-05,completed,166.55
2925,508,2023-04-05,cancelled,542.71
2926,220,2024-05-22,completed,915.72
2927,740,2024-12-23,completed,480.63
2928,385,2023-07-19,completed,270.95
2929,223,2024-11-11,completed,1098.97
2930,784,2023-09-09,shipped,1128.24
2931,210,2023-09-03,completed,460.78
2932,808,2023-03-07,completed,730.52
2933,195,2023-11-06,completed,1093.32
2934,522,2023-12-30,completed,908.35
2935,970,2024-04-29,shipped,715.36
2936,275,2023-04-26,completed,881.78
2937,922,2023-05-18,completed,
2938,867,2023-11-12,completed,567.1
2939,1084,2023-02-20,completed,190.01
2940,203,2023-04-15,shipped,236.04
2941,859,2024-04-04,completed,
2942,1125,2024-11-27,Completed,380.3
2943,916,2024-02-23,shipped,771.55
2944,226,2023-04-16,completed,185.16
2945,987,2024-12-24,completed,293.83
2946,129,2024-01-16,completed,480.62
2947,707,2024-06-07,cancelled,49.88
2948,598,2023-05-24,Completed,260.81
2949,638,2024-02-27,completed,328.09
2950,624,2023-02-25,cancelled,641.47
2951,38,2024-04-01,shipped,457.59
2952,610,2023-05-28,completed,667.36
2953,1125,2024-10-25,cancelled,582.7
2954,525,2023-02-09,Completed,442.7
2955,333,2024-04-21,PENDING,329.98
2956,1194,2023-04-12,shipped,
2957,119,2024-05-16,completed,1306.37
2958,584,2023-12-27,completed,328.31
2959,616,2024-12-07,completed,1862.5
2960,574,2024-04-20,refunded,606.38
2961,1107,2023-09-29,completed,1036.13
2962,507,2023-03-05,completed,
2963,1168,2024-03-10,shipped,816.72
2964,81,2023-11-18,shipped,258.99
2965,881,2023-02-08,completed,377.57
2966,712,2024-02-29,PENDING,110.06
2967,289,2023-06-03,completed,472.04
2968,274,2023-06-20,cancelled,
2969,864,2023-01-07,completed,474.78
2970,766,2023-09-29,completed,1076.16
2971,734,2023-06-09,shipped,408.46
2972,62,2023-02-22,completed,310.93
2973,718,2023-11-14,completed,364.31
2974,1178,2023-06-10,completed,
2975,21,2023-04-08,pending,1598.49
2976,563,2023-12-07,cancelled,1989.08
2977,594,2023-02-16,pending,864.76
2978,1077,2024-12-24,refunded,1041.83
2979,340,2023-12-10,cancelled,139.25
2980,571,2024-12-28,completed,181.37
2981,861,2024-10-05,completed,269.12
2982,73,2024-12-16,cancelled,1360.31
2983,962,2024-02-01,cancelled,
2984,987,2023-11-05,refunded,2287.16
2985,864,2024-06-09,PENDING,263.7
2986,778,2023-02-28,completed,517.1
2987,898,2024-09-05,refunded,
2988,939,2023-08-25,refunded,154.5
2989,1085,2023-01-06,shipped,441.29
2990,514,2023-06-23,cancelled,274.22
2991,548,2023-06-26,completed,277.16
2992,766,2023-01-11,refunded,341.15
2993,232,2024-05-03,completed,1466.0
2994,1028,2023-03-11,cancelled,1180.87
2995,925,2024-09-10,completed,233.45
2996,758,2023-11-27,completed,1158.43
2997,362,2024-06-08,completed,294.06
2998,418,2023-09-05,completed,137.31
2999,522,2023-04-07,completed,330.95
3000,796,2023-05-12,refunded,687.94
3001,934,2024-04-16,completed,258.07
3002,807,2024-06-06,cancelled,853.53
3003,1116,2023-07-15,Completed,350.93
3004,1153,2023-09-18,completed,724.87
3005,846,2024-11-20,pending,230.9
3006,446,2024-09-13,shipped,556.9
3007,719,2023-10-29,completed,265.26
3008,511,2023-06-25,pending,451.68
3009,755,2023-08-08,cancelled,1881.06
3010,975,2024-01-29,Completed,390.56
3011,444,2024-02-18,refunded,177.5
3012,607,2023-05-15,shipped,584.0
3013,55,2023-02-18,shipped,591.57
3014,884,2023-12-28,Completed,588.69
3015,588,2024-08-05,completed,
3016,552,2023-04-22,completed,375.55
3017,639,2023-10-26,pending,876.65
3018,259,2023-04-28,shipped,539.64
3019,718,2023-06-26,completed,167.76
3020,895,2024-03-22,shipped,
3021,420,2023-07-28,completed,626.66
3022,158,2023-07-12,completed,844.31
3023,465,2024-12-27,refunded,187.54
3024,239,2023-05-06,completed,1005.22
3025,449,2023-05-19,completed,2212.35
3026,753,2024-11-09,completed,174.18
3027,137,2024-02-06,completed,1104.47
3028,897,2023-02-01,shipped,628.64
3029,270,2023-11-07,refunded,544.02
3030,1074,2024-02-17,completed,1013.3
3031,879,2023-07-04,completed,937.61
3032,328,2024-02-05,completed,1296.6
3033,676,2024-04-18,completed,194.59
3034,133,2023-07-02,completed,1330.83
3035,120,2024-08-16,completed,719.59
3036,1148,2023-11-27,cancelled,112.81
3037,963,2024-12-04,completed,393.53
3038,186,2023-03-06,completed,639.43
3039,340,2023-08-25,completed,386.51
3040,238,2024-06-10,pending,493.41
3041,475,2024-10-15,completed,343.04
3042,350,2023-06-11,completed,2984.51
3043,394,2024-12-16,cancelled,886.74
3044,636,2023-05-22,completed,581.75
3045,227,2023-10-31,cancelled,226.11
3046,1060,2023-08-18,completed,1298.97
3047,874,2023-11-06,shipped,806.17
3048,913,2024-10-20,refunded,248.01
3049,204,2024-06-18,completed,249.6
3050,850,2024-08-04,shipped,502.86
3051,1004,2023-07-05,completed,586.22
3052,211,2024-11-22,pending,
3053,902,2023-11-14,cancelled,529.13
3054,430,2024-04-20,shipped,925.02
3055,946,2024-05-24,Cancelled ,386.82
3056,575,2024-04-28,completed,530.22
3057,963,2024-03-15,completed,1331.82
3058,177,2023-12-17,completed,954.68
3059,467,2024-04-17,shipped,554.87
3060,329,2024-10-22,Cancelled ,700.91
3061,299,2023-10-12,shipped,532.05
3062,370,2024-01-08,completed,156.04
3063,459,2023-05-12,completed,1645.66
3064,153,2023-09-17,pending,262.95
3065,849,2024-07-17,cancelled,411.42
3066,661,2024-04-12,completed,2654.17
3067,996,2023-06-04,Completed,218.03
3068,847,2024-02-03,completed,508.54
3069,179,2024-08-15,completed,1391.71
3070,84,2023-04-01,refunded,1887.26
3071,508,2023-02-15,Completed,798.01
3072,578,2023-10-14,completed,1307.15
3073,289,2024-04-24,completed,468.86
3074,939,2023-08-17,completed,27.17
3075,698,2024-08-22,refunded,1228.39
3076,898,2024-09-10,completed,545.12
3077,131,2024-01-24,completed,426.46
3078,979,2023-10-04,Completed,396.34
3079,248,2023-01-31,refunded,912.18
3080,538,2024-08-22,refunded,904.64
3081,528,2024-10-15,completed,557.48
3082,985,2023-11-19,completed,
3083,333,2024-01-13,completed,213.98
3084,289,2024-07-04,completed,474.41
3085,408,2024-05-22,completed,223.23
3086,433,2023-04-09,pending,216.25
3087,219,2024-05-05,cancelled,717.57
3088,212,2024-11-05,completed,580.63
3089,278,2024-07-02,completed,387.49
3090,561,2023-12-17,completed,455.9
3091,413,2024-01-17,completed,762.3
3092,471,2023-07-09,completed,925.53
3093,863,2024-04-27,completed,821.97
3094,290,2023-06-26,refunded,107.25
3095,1092,2023-09-07,completed,45.95
3096,903,2023-07-13,cancelled,285.48
3097,210,2023-09-02,completed,46.8
3098,377,2023-09-25,Completed,1517.85
3099,221,2023-03-02,completed,443.83
3100,328,2024-06-07,cancelled,166.59
3101,439,2023-11-18,completed,439.71
3102,158,2024-11-24,completed,80.97
3103,18,2023-05-13,pending,170.47
3104,527,2024-05-03,shipped,413.53
3105,842,2023-05-11,shipped,359.19
3106,364,2024-02-04,completed,410.75
3107,1033,2023-12-25,completed,780.12
3108,444,2023-11-24,pending,1090.54
3109,1081,2024-04-22,completed,609.13
3110,284,2024-08-27,completed,1131.13
3111,648,2023-08-20,completed,366.13
3112,916,2024-09-12,completed,1238.6
3113,71,2023-05-15,refunded,616.51
3114,1117,2023-08-02,shipped,1025.61
3115,438,2023-08-15,completed,372.4
3116,598,2024-11-26,cancelled,595.47
3117,755,2023-03-28,Completed,2055.76
3118,772,2023-10-16,completed,592.08
3119,29,2023-11-06,completed,1083.92
3120,1041,2024-08-07,shipped,1178.21
3121,749,2023-12-21,completed,868.01
3122,1199,2024-12-06,completed,979.59
3123,566,2024-06-24,shipped,373.34
3124,737,2024-05-28,Completed,277.28
3125,530,2024-07-03,refunded,226.22
3126,1068,2023-04-28,completed,753.65
3127,999,2023-11-24,completed,579.14
3128,1091,2024-03-03,shipped,715.92
3129,606,2023-06-02,completed,192.06
3130,950,2023-03-28,completed,316.85
3131,431,2023-04-10,shipped,1063.1
3132,554,2024-07-30,cancelled,649.03
3133,913,2024-04-24,pending,619.95
3134,98,2023-07-25,pending,471.64
3135,853,2024-06-22,completed,292.5
3136,19,2024-05-22,completed,1266.83
3137,697,2024-08-19,completed,1412.32
3138,573,2024-10-26,completed,597.73
3139,563,2024-10-06,pending,510.65
3140,594,2023-05-13,completed,1482.4
3141,591,2024-07-15,completed,324.88
3142,489,2023-10-14,completed,393.23
3143,542,2023-10-22,completed,1028.58
3144,682,2024-04-17,completed,387.85
3145,917,2024-03-15,completed,572.1
3146,663,2023-11-03,completed,62.1
3147,772,2024-12-30,completed,1435.17
3148,1004,2023-05-08,completed,968.74
3149,1188,2023-03-12,pending,1207.3
3150,131,2023-01-22,completed,255.47
3151,856,2024-08-17,completed,1647.18
3152,271,2023-10-24,completed,532.28
3153,237,2023-11-16,completed,1279.54
3154,952,2024-04-18,cancelled,738.79
3155,83,2023-11-14,shipped,1000.3
3156,1018,2024-02-24,refunded,
3157,925,2023-02-12,cancelled,385.4
3158,1194,2023-04-25,Completed,124.92
3159,802,2024-11-11,completed,1347.28
3160,1048,2023-11-26,completed,31.25
3161,143,2023-05-03,completed,1078.52
3162,1068,2023-09-27,completed,
3163,193,2023-09-02,completed,159.98
3164,378,2023-07-20,completed,403.39
3165,154,2023-08-03,completed,142.08
3166,482,2024-06-16,shipped,339.01
3167,899,2023-03-19,shipped,1193.8
3168,322,2023-08-15,refunded,992.32
3169,987,2023-12-08,completed,900.42
3170,728,2024-01-30,completed,405.73
3171,755,2024-10-04,refunded,36.85
3172,1127,2024-11-04,shipped,183.91
3173,519,2023-08-06,completed,471.61
3174,414,2024-01-29,completed,224.79
3175,1194,2023-01-17,completed,1086.57
3176,669,2024-03-26,cancelled,1682.04
3177,738,2023-04-22,shipped,734.6
3178,356,2023-02-23,completed,
3179,259,2024-05-05,completed,1381.0
3180,204,2023-05-11,completed,620.33
3181,269,2023-12-15,completed,558.05
3182,235,2023-03-15,pending,847.29
3183,897,2024-06-28,completed,191.7
3184,70,2024-07-12,completed,411.32
3185,756,2024-02-24,completed,528.66
3186,1140,2024-09-02,cancelled,688.58
3187,919,2023-11-15,completed,741.26
3188,484,2023-05-17,completed,846.22
3189,72,2023-04-21,shipped,346.92
3190,1001,2023-06-10,pending,99.54
3191,4,2023-05-27,shipped,
3192,818,2023-08-24,cancelled,515.51
3193,806,2023-06-06,completed,94.49
3194,231,2024-03-07,cancelled,330.94
3195,888,2023-04-19,cancelled,642.42
3196,211,2024-03-29,completed,376.47
3197,271,2023-09-01,shipped,622.93
3198,975,2024-05-16,completed,362.82
3199,1175,2024-01-10,completed,891.53
3200,318,2024-10-22,completed,
3201,1106,2023-11-18,completed,563.5
3202,1096,2023-08-04,refunded,584.83
3203,924,2024-03-06,completed,1057.36
3204,169,2024-04-25,completed,429.31
3205,360,2023-11-17,Completed,1666.2
3206,814,2024-02-13,completed,1623.66
3207,1200,2023-12-10,completed,256.53
3208,978,2023-08-12,completed,550.82
3209,505,2023-08-17,shipped,174.73
3210,283,2024-10-24,refunded,799.27
3211,1153,2024-05-07,completed,372.08
3212,332,2023-03-11,Refunded,613.87
3213,411,2024-12-03,shipped,458.03
3214,1158,2024-06-03,completed,2912.24
3215,674,2023-02-06,completed,501.36
3216,318,2024-06-15,completed,467.0
3217,7,2024-03-06,cancelled,1106.15
3218,516,2024-10-30,Completed,1217.91
3219,1184,2023-12-24,completed,682.73
3220,520,2024-01-14,pending,1241.42
3221,840,2023-08-18,completed,2596.82
3222,304,2023-08-23,pending,438.69
3223,931,2024-03-27,completed,195.63
3224,931,2024-08-27,cancelled,754.76
3225,730,2024-10-12,completed,1162.06
3226,927,2024-07-16,completed,
3227,695,2024-03-21,shipped,856.36
3228,454,2024-01-01,completed,574.3
3229,886,2023-09-05,refunded,291.73
3230,1003,2024-07-14,shipped,1351.08
3231,1010,2023-08-21,completed,709.42
3232,256,2023-07-15,completed,102.42
3233,812,2024-09-25,cancelled,2052.65
3234,6,2024-03-06,completed,207.41
3235,687,2023-09-16,cancelled,1177.29
3236,686,2024-09-23,completed,666.67
3237,437,2024-12-03,cancelled,111.5
3238,1193,2023-08-21,completed,523.81
3239,1060,2024-01-16,shipped,439.7
