id,order_id,product_id,quantity,unit_price
4843,2579,180,2,1608.12
4844,2579,137,2,815.49
4845,2579,40,1,182.89
4846,2580,1,1,1818.9
4847,2581,185,2,1150.61
4848,2582,25,1,101.44
4849,2583,40,4,162.95
4850,2584,134,1,1199.76
4851,2584,187,4,116.57
4852,2585,60,1,1541.69
4853,2585,189,2,1056.55
4854,2585,183,1,487.99
4855,2586,85,3,1548.36
4856,2587,85,1,1548.36
4857,2587,185,1,1150.61
4858,2587,187,1,116.57
4859,2588,187,1,116.57
4860,2589,68,2,1620.15
4861,2589,85,1,1548.36
4862,2589,75,1,345.09
4863,2589,113,3,414.76
4864,2590,92,4,496.36
4865,2591,118,1,264.16
4866,2592,180,1,1705.09
4867,2592,106,1,473.95
4868,2593,25,1,101.44
4869,2594,40,2,163.2
4870,2595,11,1,921.89
4871,2596,25,1,101.44
4872,2596,137,1,944.88
4873,2596,100,1,633.75
4874,2596,157,2,1636.62
4875,2597,157,1,1488.6
4876,2598,121,2,526.05
4877,2598,180,1,1571.1
4878,2599,107,1,254.88
4879,2600,179,1,1645.98
4880,2600,187,1,116.57
4881,2601,139,1,54.33
4882,2602,187,1,116.57
4883,2603,187,2,116.57
4884,2604,183,2,487.99
4885,2604,85,1,1548.36
4886,2605,56,2,1167.82
4887,2605,85,4,1548.36
4888,2606,62,2,1671.18
4889,2606,187,4,116.57
4890,2606,85,5,1548.36
4891,2606,124,1,1912.09
4892,2607,85,1,1548.36
4893,2607,18,3,1444.26
4894,2607,187,1,116.57
4895,2607,40,3,182.89
4896,2608,133,1,1933.11
4897,2608,187,1,116.57
4898,2609,56,1,1350.71
4899,2609,187,1,107.43
4900,2610,56,1,1350.71
4901,2611,187,1,116.57
4902,2611,181,2,105.12
4903,2611,180,1,1705.09
4904,2611,25,5,101.44
4905,2612,96,1,374.13
4906,2613,61,1,232.43
4907,2614,187,2,99.54
4908,2614,1,3,1818.9
4909,2615,54,1,1058.75
4910,2615,40,5,182.89
4911,2616,100,4,633.75
4912,2617,10,5,1807.06
4913,2618,187,2,116.57
4914,2618,180,1,1705.09
4915,2618,88,1,206.14
4916,2619,69,2,647.25
4917,2619,40,2,182.89
4918,2620,85,1,1548.36
4919,2620,139,1,54.33
4920,2621,96,1,374.13
4921,2621,133,2,1933.11
4922,2621,102,1,1944.19
4923,2621,187,1,109.38
4924,2622,1,1,1818.9
4925,2623,187,1,116.57
4926,2623,156,1,1496.85
4927,2624,141,2,1515.32
4928,2625,187,1,116.57
4929,2625,4,2,1938.94
4930,2626,187,4,116.57
4931,2627,96,4,374.13
4932,2627,1,1,1818.9
4933,2628,87,2,759.22
4934,2629,85,2,1548.36
4935,2630,24,1,767.49
4936,2631,111,1,1394.33
4937,2631,187,2,116.57
4938,2631,28,1,305.3
4939,2632,187,2,116.57
4940,2632,44,2,1151.59
4941,2633,187,2,116.57
4942,2634,187,4,116.57
4943,2635,85,2,1548.36
4944,2636,40,1,182.89
4945,2637,1,2,1818.9
4946,2638,1,1,1818.9
4947,2639,113,2,414.76
4948,2639,138,1,1573.62
4949,2640,6,2,1268.23
4950,2641,87,3,759.22
4951,2641,187,2,103.4
4952,2642,180,1,1705.09
4953,2642,96,1,344.94
4954,2643,65,1,1118.16
4955,2644,180,1,1705.09
4956,2644,54,1,1116.55
4957,2645,165,1,1843.44
4958,2646,187,4,116.57
4959,2646,176,2,712.41
4960,2646,197,1,1745.37
4961,2647,197,2,1959.53
4962,2648,16,2,1715.95
4963,2648,85,3,1548.36
4964,2649,60,1,1311.56
4965,2650,187,1,116.57
4966,2651,48,1,1050.45
4967,2652,187,2,116.57
4968,2652,176,1,798.78
4969,2652,22,1,1306.35
4970,2653,85,3,1438.35
4971,2653,187,4,116.57
4972,2654,40,1,182.89
4973,2655,180,1,1705.09
4974,2656,180,1,1572.03
4975,2656,74,1,1604.48
4976,2656,187,2,116.57
4977,2657,187,1,116.57
4978,2658,106,1,473.95
4979,2658,87,1,759.22
4980,2659,30,1,1183.12
4981,2660,36,3,64.17
4982,2660,123,1,1332.13
4983,2661,180,1,1455.66
4984,2662,187,2,116.57
4985,2663,133,1,1933.11
4986,2664,140,2,235.21
4987,2665,1,2,1605.49
4988,2665,18,4,1444.26
4989,2665,127,4,68.25
4990,2666,54,3,1116.55
4991,2667,85,1,1548.36
4992,2668,176,2,798.78
4993,2668,187,4,116.57
4994,2668,111,1,1394.33
4995,2669,40,1,182.89
4996,2669,135,2,1867.32
4997,2669,85,1,1548.36
4998,2670,65,1,1118.16
4999,2671,141,1,1662.1
5000,2672,85,1,1548.36
5001,2672,187,1,116.57
5002,2672,139,1,54.33
5003,2673,187,3,106.27
5004,2674,40,4,182.89
5005,2674,180,1,1705.09
5006,2675,156,1,1496.85
5007,2675,1,2,1818.9
5008,2676,180,2,1705.09
5009,2677,187,1,100.37
5010,2678,85,1,1548.36
5011,2678,187,3,116.57
5012,2678,40,2,182.89
5013,2678,56,2,1350.71
5014,2679,39,3,1569.6
5015,2679,181,1,105.12
5016,2679,187,3,116.57
5017,2679,191,1,1495.65
5018,2680,40,4,182.89
5019,2680,187,1,116.57
5020,2680,184,2,513.04
5021,2680,197,1,1959.53
5022,2681,185,1,1150.61
5023,2681,85,1,1548.36
5024,2682,173,1,124.75
5025,2682,40,1,182.89
5026,2683,138,1,1573.62
5027,2684,90,1,538.93
5028,2685,85,1,1548.36
5029,2686,48,1,1050.45
5030,2687,123,1,1332.13
5031,2688,85,1,1548.36
5032,2689,187,2,116.57
5033,2689,197,1,1959.53
5034,2689,85,1,1548.36
5035,2690,75,2,345.09
5036,2691,187,1,100.05
5037,2691,85,3,1548.36
5038,2692,40,1,182.89
5039,2692,34,2,639.57
5040,2692,187,2,116.57
5041,2693,18,3,1444.26
5042,2693,85,1,1548.36
5043,2694,109,1,260.35
5044,2695,187,3,116.57
5045,2696,139,1,54.33
5046,2696,122,2,986.88
5047,2697,40,3,182.89
5048,2697,187,1,116.57
5049,2697,24,1,842.71
5050,2698,187,2,116.57
5051,2699,85,1,1548.36
5052,2699,15,3,369.19
5053,2700,42,1,991.09
5054,2701,123,2,1332.13
5055,2701,1,1,1818.9
5056,2701,187,2,109.91
5057,2701,79,1,1785.41
5058,2702,187,5,116.57
5059,2702,40,1,182.89
5060,2703,111,1,1394.33
5061,2703,103,1,925.48
5062,2703,187,1,102.13
5063,2704,192,2,106.09
5064,2705,3,1,545.69
5065,2705,40,3,182.89
5066,2705,185,1,1150.61
5067,2705,56,2,1350.71
5068,2706,123,4,1180.54
5069,2706,25,2,101.44
5070,2706,40,1,182.89
5071,2707,42,1,991.09
5072,2707,85,1,1446.19
5073,2707,6,1,1439.16
5074,2707,187,4,109.07
5075,2708,12,1,419.88
5076,2709,48,1,1050.45
5077,2710,176,1,798.78
5078,2711,85,2,1421.03
5079,2711,40,1,182.89
5080,2712,44,2,1151.59
5081,2712,24,1,746.03
5082,2713,187,1,116.57
5083,2713,17,1,1521.63
5084,2713,77,1,824.5
5085,2713,120,3,806.6
5086,2714,187,3,116.57
5087,2714,181,1,105.12
5088,2715,184,1,482.73
5089,2715,187,1,116.57
5090,2716,157,3,1636.62
5091,2716,85,1,1548.36
5092,2717,33,2,1170.08
5093,2718,1,1,1818.9
5094,2718,180,1,1705.09
5095,2718,43,1,1876.83
5096,2719,40,4,168.64
5097,2719,107,1,280.14
5098,2719,137,4,944.88
5099,2720,85,1,1548.36
5100,2720,25,3,101.44
5101,2720,65,1,1118.16
5102,2721,139,1,54.33
5103,2721,16,2,1464.1
5104,2722,187,1,116.57
5105,2722,85,1,1548.36
5106,2723,88,1,206.14
5107,2723,25,2,101.44
5108,2724,1,2,1818.9
5109,2724,187,3,116.57
5110,2725,138,4,1573.62
5111,2725,85,3,1548.36
5112,2725,56,2,1350.71
5113,2726,187,2,116.57
5114,2727,156,4,1298.87
5115,2727,187,1,116.57
5116,2728,183,2,487.99
5117,2729,50,5,61.81
5118,2729,133,1,1933.11
5119,2729,111,2,1394.33
5120,2730,180,3,1705.09
5121,2731,187,1,116.57
5122,2731,171,1,128.74
5123,2731,23,2,186.28
5124,2731,176,1,698.61
5125,2732,187,1,116.57
5126,2733,85,1,1347.07
5127,2734,179,1,1561.83
5128,2735,188,1,685.49
5129,2735,139,1,54.33
5130,2735,113,1,414.76
5131,2736,168,3,276.11
5132,2737,83,3,1046.86
5133,2738,171,2,128.74
5134,2738,187,1,116.57
5135,2739,171,1,128.74
5136,2740,111,1,1394.33
5137,2740,20,1,1261.7
5138,2741,88,1,206.14
5139,2741,66,1,753.8
5140,2741,60,1,1541.69
5141,2742,40,2,163.68
5142,2743,187,1,116.57
5143,2743,88,1,206.14
5144,2743,19,3,874.98
5145,2743,115,1,1436.22
5146,2744,128,3,984.02
5147,2744,30,2,1183.12
5148,2744,187,1,116.57
5149,2745,40,1,182.89
5150,2745,85,2,1548.36
5151,2745,54,3,1116.55
5152,2745,134,5,1114.24
5153,2746,123,2,1332.13
5154,2747,56,2,1193.85
5155,2747,62,1,1833.62
5156,2748,187,2,108.58
5157,2749,187,1,116.57
5158,2750,178,2,924.76
5159,2751,49,2,888.48
5160,2751,48,4,920.49
5161,2751,192,3,121.94
5162,2751,96,5,374.13
5163,2752,187,2,116.57
5164,2752,181,2,105.12
5165,2753,187,1,116.57
5166,2754,79,2,1785.41
5167,2755,180,3,1705.09
5168,2755,15,3,369.19
5169,2755,187,1,103.73
5170,2756,39,2,1569.6
5171,2756,40,2,182.89
5172,2757,56,5,1350.71
5173,2757,40,5,182.89
5174,2757,135,2,1867.32
5175,2758,25,2,101.44
5176,2758,85,1,1548.36
5177,2759,185,2,1150.61
5178,2760,25,1,101.44
5179,2761,1,1,1818.9
5180,2762,187,2,116.57
5181,2763,187,3,116.57
5182,2764,62,1,1833.62
5183,2765,187,1,116.57
5184,2766,187,1,116.57
5185,2766,133,1,1795.61
5186,2766,40,1,182.89
5187,2767,187,1,116.57
5188,2767,1,1,1818.9
5189,2767,111,2,1394.33
5190,2767,184,1,513.04
5191,2768,88,1,206.14
5192,2769,187,2,106.85
5193,2769,85,1,1434.59
5194,2769,60,3,1374.78
5195,2770,187,1,106.1
5196,2770,85,1,1548.36
5197,2771,111,1,1308.88
5198,2771,40,1,182.89
5199,2771,70,1,1906.69
5200,2772,53,1,296.83
5201,2772,82,2,1788.92
5202,2772,40,1,182.89
5203,2773,83,2,1046.86
5204,2774,40,2,182.89
5205,2774,143,2,479.86
5206,2775,188,1,759.13
5207,2776,187,2,116.57
5208,2777,184,1,513.04
5209,2777,111,2,1394.33
5210,2778,40,1,182.89
5211,2779,60,4,1342.61
5212,2779,185,1,1150.61
5213,2780,36,1,64.17
5214,2781,60,1,1541.69
5215,2781,17,1,1521.63
5216,2781,187,1,116.57
5217,2782,187,1,116.57
5218,2783,187,1,99.16
5219,2783,1,2,1818.9
5220,2783,34,1,706.15
5221,2784,100,2,538.86
5222,2785,187,3,116.57
5223,2785,188,4,759.13
5224,2786,40,2,182.89
5225,2787,56,1,1350.71
5226,2787,40,1,173.04
5227,2788,165,1,1843.44
5228,2789,200,1,1291.76
5229,2789,25,4,101.44
5230,2790,88,5,206.14
5231,2790,180,2,1705.09
5232,2790,68,1,1620.15
5233,2790,25,1,86.84
5234,2791,56,1,1350.71
5235,2791,174,2,1190.06
5236,2792,56,1,1350.71
5237,2792,40,1,182.89
5238,2793,85,1,1468.76
5239,2794,40,1,182.89
5240,2794,122,1,986.88
5241,2794,17,1,1521.63
5242,2795,133,1,1933.11
5243,2795,187,1,116.57
5244,2795,1,1,1818.9
5245,2796,187,1,116.57
5246,2796,7,1,909.19
5247,2797,18,2,1444.26
5248,2798,85,1,1548.36
5249,2798,141,1,1662.1
5250,2798,180,2,1705.09
5251,2799,180,1,1705.09
5252,2799,187,1,116.57
5253,2800,180,1,1491.27
5254,2800,166,1,346.92
5255,2801,187,2,107.23
5256,2801,133,1,1764.85
5257,2801,156,1,1496.85
5258,2801,1,1,1818.9
5259,2802,40,1,182.89
5260,2802,36,1,64.17
5261,2802,127,1,68.25
5262,2803,68,2,1620.15
5263,2803,17,2,1422.18
5264,2804,25,2,101.44
5265,2805,40,1,182.89
5266,2805,84,1,644.86
5267,2806,25,2,101.44
5268,2807,187,4,110.54
5269,2808,85,1,1548.36
5270,2809,187,2,100.39
5271,2810,180,1,1705.09
5272,2811,180,4,1705.09
5273,2811,158,1,227.56
5274,2811,40,1,182.89
5275,2812,187,2,116.57
5276,2813,18,1,1444.26
5277,2813,120,2,806.6
5278,2813,34,1,706.15
5279,2813,111,1,1394.33
5280,2814,113,1,383.01
5281,2815,1,3,1818.9
5282,2816,162,1,1652.66
5283,2816,103,1,1010.97
5284,2816,163,3,633.77
5285,2816,187,2,116.57
5286,2817,48,3,1050.45
5287,2817,55,5,234.09
5288,2818,15,1,369.19
5289,2819,96,3,374.13
5290,2819,150,1,862.67
5291,2820,88,1,206.14
5292,2820,192,1,121.94
5293,2821,178,2,1018.47
5294,2821,85,1,1548.36
5295,2822,187,3,116.57
5296,2822,181,2,99.74
5297,2823,40,5,182.89
5298,2823,187,4,116.57
5299,2824,187,1,116.57
5300,2824,75,2,345.09
5301,2825,56,1,1350.71
5302,2825,138,1,1573.62
5303,2825,53,2,296.83
5304,2826,161,1,308.57
5305,2826,187,5,116.57
5306,2827,40,2,182.89
5307,2828,187,3,110.67
5308,2829,134,3,1199.76
5309,2830,172,2,364.96
5310,2831,189,1,1056.55
5311,2832,180,4,1705.09
5312,2833,96,1,325.56
5313,2834,40,1,182.89
5314,2835,38,2,974.44
5315,2836,46,1,547.88
5316,2837,88,2,206.14
5317,2838,187,2,116.57
5318,2838,197,2,1784.08
5319,2838,85,2,1548.36
5320,2839,40,3,182.89
5321,2840,197,2,1783.79
5322,2840,110,4,888.09
5323,2840,85,3,1548.36
5324,2841,75,1,345.09
5325,2841,10,2,1807.06
5326,2842,28,2,305.3
5327,2842,180,3,1705.09
5328,2842,85,1,1548.36
5329,2843,87,1,759.22
5330,2843,25,1,91.87
5331,2843,110,2,1022.04
5332,2844,185,1,1150.61
5333,2845,124,1,1912.09
5334,2846,103,1,863.16
5335,2847,85,1,1418.98
5336,2848,163,1,633.77
5337,2849,57,1,576.12
5338,2850,56,1,1350.71
5339,2850,85,1,1444.29
5340,2851,85,1,1548.36
5341,2851,81,1,1783.66
5342,2851,187,1,116.57
5343,2851,197,1,1959.53
5344,2852,138,3,1573.62
5345,2852,187,1,116.57
5346,2853,88,1,206.14
5347,2854,85,1,1548.36
5348,2854,187,3,103.25
5349,2854,17,1,1521.63
5350,2855,56,3,1350.71
5351,2856,191,1,1670.08
5352,2857,185,1,1150.61
5353,2858,34,2,706.15
5354,2858,96,2,374.13
5355,2858,25,2,101.44
5356,2858,85,3,1380.63
5357,2859,40,1,170.75
5358,2860,118,1,264.16
5359,2861,180,2,1485.76
5360,2861,47,2,675.84
5361,2861,85,3,1548.36
5362,2861,56,2,1350.71
5363,2862,176,2,757.25
5364,2863,187,3,116.57
5365,2864,187,1,116.57
5366,2864,85,1,1396.39
5367,2865,176,2,798.78
5368,2866,187,3,116.57
5369,2866,73,2,526.07
5370,2867,187,2,116.57
5371,2867,25,1,86.81
5372,2867,85,3,1372.44
5373,2867,184,1,513.04
5374,2868,138,1,1573.62
5375,2869,68,1,1620.15
5376,2869,174,2,1190.06
5377,2870,56,1,1225.21
5378,2870,152,2,1737.5
5379,2871,180,1,1705.09
5380,2872,62,1,1645.57
5381,2873,125,1,586.45
5382,2873,82,1,1788.92
5383,2874,176,1,798.78
5384,2875,176,1,798.78
5385,2876,187,1,116.57
5386,2877,113,3,414.76
5387,2877,187,1,116.57
5388,2877,25,1,101.44
5389,2878,25,1,101.44
5390,2878,180,1,1605.35
5391,2878,37,2,1917.91
5392,2879,40,1,182.89
5393,2880,75,1,297.53
5394,2880,145,2,1219.52
5395,2880,187,1,116.57
5396,2880,84,1,609.86
5397,2881,40,5,161.55
5398,2882,37,3,1917.91
5399,2882,1,2,1818.9
5400,2882,138,5,1406.08
5401,2883,56,1,1150.53
5402,2883,41,3,983.07
5403,2884,61,3,232.43
5404,2884,60,1,1424.07
5405,2885,56,5,1350.71
5406,2886,56,1,1350.71
5407,2886,137,1,944.88
5408,2887,85,2,1548.36
5409,2888,187,1,108.28
5410,2889,110,1,895.68
5411,2890,138,4,1573.62
5412,2890,21,2,1176.1
5413,2890,59,2,1459.18
5414,2891,37,1,1917.91
5415,2891,56,1,1350.71
5416,2891,40,2,173.54
5417,2892,187,1,116.57
5418,2893,85,1,1548.36
5419,2893,125,5,586.45
5420,2893,187,1,116.57
5421,2894,138,1,1573.62
5422,2894,126,1,1851.05
5423,2895,187,1,116.57
5424,2896,40,1,182.89
5425,2897,88,1,206.14
5426,2898,119,2,1856.5
5427,2899,111,3,1394.33
5428,2899,74,1,1873.3
5429,2900,187,1,107.91
5430,2900,139,1,54.33
5431,2900,23,3,186.28
5432,2900,85,3,1548.36
5433,2901,187,1,116.57
5434,2901,85,1,1548.36
5435,2902,40,2,182.89
5436,2902,143,2,479.86
5437,2903,85,2,1548.36
5438,2904,142,2,1597.49
5439,2904,157,2,1426.02
5440,2904,192,1,107.29
5441,2905,153,1,822.66
5442,2906,85,1,1347.38
5443,2906,102,1,1944.19
5444,2907,28,2,305.3
5445,2908,26,1,997.6
5446,2908,187,1,116.57
5447,2908,56,1,1350.71
5448,2909,85,1,1548.36
5449,2910,85,1,1548.36
5450,2911,85,1,1548.36
5451,2912,20,1,1261.7
5452,2912,173,1,113.76
5453,2912,36,1,64.17
5454,2913,85,2,1548.36
5455,2913,12,3,419.88
5456,2913,25,1,101.44
5457,2914,187,1,116.57
5458,2914,48,1,1050.45
5459,2914,183,2,487.99
5460,2915,138,2,1423.57
5461,2915,187,1,116.57
5462,2916,85,2,1548.36
5463,2917,163,3,633.77
5464,2918,69,2,647.25
5465,2918,82,1,1788.92
5466,2918,187,1,116.57
5467,2919,111,2,1394.33
5468,2919,1,3,1637.47
5469,2919,81,2,1783.66
5470,2920,85,3,1548.36
5471,2921,36,1,64.17
5472,2921,180,1,1705.09
5473,2922,195,1,1690.12
5474,2923,187,5,116.57
5475,2924,115,1,1436.22
5476,2924,187,4,116.57
5477,2924,68,1,1620.15
5478,2925,40,3,182.89
5479,2926,187,1,116.57
5480,2926,88,3,206.14
5481,2927,127,2,58.41
5482,2927,187,1,116.57
5483,2928,199,2,1422.95
5484,2929,187,1,116.57
5485,2930,187,2,116.57
5486,2931,139,1,50.33
5487,2932,85,4,1548.36
5488,2933,85,1,1548.36
5489,2933,47,1,640.66
5490,2934,62,1,1833.62
5491,2935,187,2,116.57
5492,2935,151,1,1165.58
5493,2936,40,3,182.89
5494,2936,139,2,54.33
5495,2937,85,3,1548.36
5496,2938,85,1,1548.36
5497,2939,25,1,101.44
5498,2939,161,1,308.57
5499,2939,18,1,1444.26
5500,2940,85,1,1548.36
5501,2941,176,1,798.78
5502,2941,85,1,1548.36
5503,2942,14,1,1166.43
5504,2943,187,2,104.24
5505,2944,22,3,1120.54
5506,2944,187,1,116.57
5507,2944,25,1,101.44
5508,2945,180,4,1705.09
5509,2945,68,2,1502.31
5510,2946,4,1,1661.5
5511,2947,48,1,1050.45
5512,2948,187,1,116.57
5513,2948,25,2,101.44
5514,2948,139,3,54.33
5515,2948,138,3,1573.62
5516,2949,35,2,1189.6
5517,2949,187,1,116.57
5518,2949,40,1,182.89
5519,2950,165,4,1843.44
5520,2950,109,1,260.35
5521,2950,103,2,1010.97
5522,2951,111,4,1394.33
5523,2951,85,2,1428.61
5524,2951,40,1,182.89
5525,2952,48,1,1050.45
5526,2953,40,3,182.89
5527,2953,187,1,116.57
5528,2954,109,3,260.35
5529,2955,111,1,1323.38
5530,2956,187,1,116.57
5531,2957,85,1,1548.36
5532,2958,187,1,116.57
5533,2959,187,1,116.57
5534,2960,25,1,101.44
5535,2960,88,2,206.14
5536,2961,85,3,1408.99
5537,2961,187,1,116.57
5538,2961,40,1,182.89
5539,2962,88,1,206.14
5540,2962,180,5,1705.09
5541,2963,111,1,1192.95
5542,2964,137,2,864.81
5543,2964,40,2,182.89
5544,2965,187,4,116.57
5545,2965,157,2,1526.39
5546,2965,102,1,1944.19
5547,2966,187,3,116.57
5548,2966,85,2,1548.36
5549,2966,180,3,1705.09
5550,2966,57,2,500.99
5551,2967,123,1,1161.22
5552,2968,85,3,1548.36
5553,2969,163,1,633.77
5554,2970,40,3,182.89
5555,2971,85,1,1421.32
5556,2971,25,2,89.02
5557,2972,79,1,1785.41
5558,2972,186,3,843.62
5559,2972,124,1,1912.09
5560,2973,85,1,1398.66
5561,2974,50,3,61.81
5562,2974,36,2,64.17
5563,2975,187,4,116.57
5564,2975,25,1,92.02
5565,2976,152,3,1495.26
5566,2976,185,2,1028.54
5567,2976,6,1,1439.16
5568,2977,111,4,1394.33
5569,2977,37,4,1917.91
5570,2977,162,1,1652.66
5571,2977,187,4,116.57
5572,2978,113,3,414.76
5573,2979,187,1,116.57
5574,2980,127,1,68.25
5575,2981,17,1,1521.63
5576,2982,1,2,1818.9
5577,2983,73,1,526.07
5578,2984,88,3,206.14
5579,2985,188,2,759.13
5580,2985,176,1,798.78
5581,2985,187,2,116.57
5582,2986,187,1,116.57
5583,2987,25,1,101.44
5584,2988,88,2,206.14
5585,2989,56,2,1188.46
5586,2990,163,1,633.77
5587,2990,110,3,1022.04
5588,2990,88,1,206.14
5589,2991,187,1,116.57
5590,2992,1,1,1818.9
5591,2992,194,1,196.91
5592,2993,1,5,1818.9
5593,2993,176,2,798.78
5594,2994,85,2,1548.36
5595,2995,40,1,182.89
5596,2995,24,2,842.71
5597,2996,197,3,1959.53
5598,2996,187,2,116.57
5599,2997,40,1,182.89
5600,2997,85,4,1548.36
5601,2998,139,2,54.33
5602,2999,111,1,1394.33
5603,2999,96,1,374.13
5604,2999,187,5,116.57
5605,2999,27,1,672.46
5606,3000,169,2,247.79
5607,3000,187,2,110.6
5608,3000,173,2,124.75
5609,3000,25,1,101.44
5610,3001,187,1,116.57
5611,3001,136,4,1612.44
5612,3002,85,1,1548.36
5613,3002,187,2,116.57
5614,3003,180,1,1705.09
5615,3004,187,2,116.57
5616,3004,54,3,1116.55
5617,3004,169,1,225.29
5618,3005,181,2,105.12
5619,3006,40,3,182.89
5620,3007,48,4,1050.45
5621,3008,187,3,116.57
5622,3009,176,5,798.78
5623,3010,139,1,54.33
5624,3011,96,5,374.13
5625,3011,60,2,1373.48
5626,3012,187,3,116.57
5627,3012,17,2,1521.63
5628,3012,96,1,333.58
5629,3013,139,1,46.61
5630,3014,96,1,374.13
5631,3015,34,1,706.15
5632,3015,187,2,105.99
5633,3015,133,1,1933.11
5634,3015,111,2,1192.77
5635,3016,162,1,1527.59
5636,3016,187,2,116.57
5637,3017,197,2,1959.53
5638,3017,85,1,1548.36
5639,3018,197,4,1959.53
5640,3019,187,1,105.02
5641,3019,155,2,487.83
5642,3020,187,1,116.57
5643,3020,193,2,1851.11
5644,3020,134,2,1199.76
5645,3020,85,3,1548.36
5646,3021,187,2,116.57
5647,3022,110,1,1022.04
5648,3022,96,4,374.13
5649,3023,48,5,1050.45
5650,3023,180,1,1705.09
5651,3024,136,2,1436.35
5652,3024,180,1,1566.29
5653,3025,127,5,68.25
5654,3026,187,1,103.48
5655,3026,156,1,1496.85
5656,3027,187,1,116.57
5657,3027,56,1,1350.71
5658,3027,30,1,1049.28
5659,3027,77,1,880.93
5660,3028,187,1,109.41
5661,3028,100,2,633.75
5662,3029,197,1,1959.53
5663,3030,187,1,116.57
5664,3030,139,3,54.33
5665,3030,81,1,1783.66
5666,3030,176,2,798.78
5667,3031,176,1,798.78
5668,3031,6,1,1439.16
5669,3031,88,2,206.14
5670,3032,187,2,116.57
5671,3032,25,1,101.44
5672,3032,150,1,772.72
5673,3033,141,1,1430.22
5674,3034,181,1,95.43
5675,3035,25,1,101.44
5676,3035,40,1,182.89
5677,3035,56,4,1350.71
5678,3036,187,1,116.57
5679,3037,96,2,352.88
5680,3038,161,4,308.57
5681,3039,187,1,116.57
5682,3040,85,1,1392.97
5683,3041,99,2,356.99
5684,3042,176,4,798.78
5685,3042,171,2,117.2
5686,3043,140,2,200.05
5687,3043,139,1,54.33
5688,3043,123,4,1332.13
5689,3043,17,1,1521.63
5690,3044,188,1,695.32
5691,3045,185,3,1150.61
5692,3045,187,4,116.57
5693,3046,180,1,1705.09
5694,3046,40,1,160.05
5695,3047,40,2,182.89
5696,3048,187,2,102.74
5697,3049,111,3,1394.33
5698,3049,113,1,414.76
5699,3049,100,1,633.75
5700,3050,83,1,1046.86
5701,3050,187,1,116.57
5702,3051,180,3,1705.09
5703,3051,40,1,182.89
5704,3052,40,1,182.89
5705,3052,47,2,675.84
5706,3052,63,1,475.05
5707,3052,181,1,105.12
5708,3053,187,2,109.7
5709,3053,110,2,914.08
5710,3053,191,1,1670.08
5711,3054,96,1,374.13
5712,3055,136,3,1612.44
5713,3056,81,3,1783.66
5714,3056,47,2,675.84
5715,3057,176,1,798.78
5716,3058,65,1,1118.16
5717,3059,188,2,655.21
5718,3060,88,2,206.14
5719,3060,187,1,116.57
5720,3061,1,1,1818.9
5721,3061,56,1,1217.23
5722,3061,187,1,116.57
5723,3061,40,4,166.18
5724,3062,85,1,1325.48
5725,3063,85,4,1548.36
5726,3063,187,1,116.57
5727,3064,187,1,116.57
5728,3065,187,1,116.57
5729,3066,25,1,101.44
5730,3067,187,2,110.39
5731,3068,120,3,806.6
5732,3068,84,1,644.86
5733,3068,197,3,1959.53
5734,3069,187,1,101.13
5735,3069,155,1,487.83
5736,3070,111,3,1394.33
5737,3070,85,1,1548.36
5738,3071,85,1,1548.36
5739,3071,36,1,64.17
5740,3071,134,1,1199.76
5741,3072,164,3,304.01
5742,3073,48,5,1050.45
5743,3073,21,1,1176.1
5744,3073,85,2,1548.36
5745,3074,109,2,260.35
5746,3074,187,2,116.57
5747,3075,85,4,1548.36
5748,3075,187,2,116.57
5749,3076,187,2,116.57
5750,3076,85,1,1548.36
5751,3077,187,1,116.57
5752,3077,48,2,980.77
5753,3078,108,1,1361.44
5754,3078,187,3,116.57
5755,3079,86,3,1232.79
5756,3080,187,1,116.57
5757,3081,85,5,1548.36
5758,3081,62,3,1833.62
5759,3081,187,1,116.57
5760,3082,85,1,1548.36
5761,3082,96,2,374.13
5762,3083,149,4,760.26
5763,3083,187,2,116.57
5764,3083,138,1,1573.62
5765,3083,40,1,182.89
5766,3084,112,2,1170.19
5767,3084,180,1,1705.09
5768,3084,187,1,116.57
5769,3084,85,1,1548.36
5770,3085,85,1,1416.59
5771,3086,110,1,1022.04
5772,3087,85,2,1548.36
5773,3087,187,2,116.57
5774,3088,99,2,373.1
5775,3088,187,1,116.57
5776,3089,111,1,1394.33
5777,3090,40,1,170.38
5778,3090,187,1,108.72
5779,3091,152,2,1737.5
5780,3091,187,1,99.48
5781,3092,191,2,1670.08
5782,3093,188,1,759.13
5783,3094,187,1,116.57
5784,3094,25,1,92.97
5785,3094,133,4,1933.11
5786,3095,187,2,116.57
5787,3095,85,1,1324.45
5788,3095,96,4,374.13
5789,3095,180,5,1561.31
5790,3096,40,5,182.89
5791,3096,135,3,1867.32
5792,3097,185,1,1068.0
5793,3098,197,1,1833.84
5794,3099,85,2,1548.36
5795,3099,37,1,1917.91
5796,3100,49,1,888.48
5797,3100,178,3,1018.47
5798,3101,49,2,888.48
5799,3101,187,1,116.57
5800,3102,4,1,1938.94
5801,3102,127,1,68.25
5802,3103,180,1,1705.09
5803,3103,187,2,116.57
5804,3103,36,1,64.17
5805,3103,85,1,1548.36
5806,3104,126,3,1851.05
5807,3105,62,2,1833.62
5808,3105,185,1,1023.73
5809,3106,188,1,708.3
